Acceleration(X),Acceleration(Y),Acceleration(Z),Gyroscope(X),Gyroscope(Y),Gyroscope(Z),Euler_Angles(Pitch),Euler_Angles(Roll),Euler_Angles(Yaw),Magnetometer(X),Magnetometer(Y),Magnetometer(Z)
-0.001,-0.021,0.998,0.001,-0.151,-0.064,0.12,-1.11,54.92,1,-7,-6
-0.003,-0.021,0.998,-0.074,-0.027,0.027,0.12,-1.11,54.92,0,-7,-6
-0.004,-0.02,0.996,-0.057,0.049,0.012,0.12,-1.11,54.92,0,-6,-5
-0.005,-0.019,0.999,-0.06,-0.103,0.012,0.12,-1.11,54.92,0,-6,-5
-0.003,-0.017,0.998,0.111,0.077,-0.034,0.12,-1.11,54.92,0,-7,-6
-0.003,-0.017,0.998,0.094,-0.029,0.027,0.12,-1.11,54.92,0,-6,-5
-0.002,-0.021,0.999,0.049,0.017,0.012,0.12,-1.11,54.92,0,-7,-6
-0.002,-0.019,1.002,-0.073,0.004,-0.019,0.12,-1.11,54.92,0,-7,-6
-0.005,-0.016,0.997,-0.056,0.126,-0.004,0.12,-1.11,54.92,0,-6,-6
-0.002,-0.02,0.999,0.004,0.033,-0.019,0.12,-1.11,54.92,0,-6,-6
-0.003,-0.017,0.996,-0.056,0.095,0.027,0.12,-1.11,54.92,1,-6,-5
-0.001,-0.021,1.001,0.019,0.063,-0.049,0.12,-1.11,54.92,1,-7,-5
-0.001,-0.021,1.001,0.111,0.031,-0.019,0.12,-1.11,54.92,0,-7,-5
-0.002,-0.02,0.999,0.018,-0.013,-0.018,0.12,-1.11,54.92,0,-6,-6
-0.004,-0.018,0.999,0.032,-0.09,0.012,0.12,-1.11,54.92,0,-7,-6
-0.003,-0.019,0.998,0.003,0.018,0.027,0.12,-1.11,54.92,0,-7,-5
-0.004,-0.019,1.001,-0.028,-0.012,0.027,0.12,-1.11,54.92,0,-6,-6
-0.003,-0.021,1.0,-0.058,-0.012,-0.064,0.12,-1.11,54.92,0,-6,-5
-0.004,-0.019,0.999,-0.104,-0.027,-0.034,0.12,-1.11,54.92,0,-6,-6
0.0,-0.021,0.999,0.002,-0.074,-0.003,0.13,-1.12,54.92,0,-7,-6
-0.003,-0.018,0.999,0.004,0.048,-0.003,0.13,-1.12,54.92,1,-7,-6
-0.004,-0.021,1.0,0.109,-0.045,-0.049,0.12,-1.12,54.92,0,-7,-6
-0.003,-0.02,0.999,0.111,0.031,-0.08,0.12,-1.12,54.92,0,-7,-6
-0.003,-0.021,1.001,0.004,0.033,-0.003,0.12,-1.12,54.92,0,-6,-6
-0.004,-0.02,1.0,-0.042,0.034,0.012,0.12,-1.12,54.92,0,-7,-6
-0.001,-0.02,0.996,0.064,-0.029,-0.003,0.12,-1.12,54.92,0,-6,-6
-0.001,-0.016,1.0,0.049,-0.013,0.012,0.12,-1.12,54.92,0,-7,-6
-0.001,-0.022,1.0,0.033,-0.044,-0.018,0.12,-1.12,54.92,0,-7,-6
-0.002,-0.018,0.998,-0.013,-0.043,-0.003,0.12,-1.12,54.92,0,-6,-6
-0.005,-0.022,0.999,0.078,-0.075,-0.003,0.12,-1.12,54.92,0,-6,-6
-0.001,-0.02,0.997,-0.058,0.003,-0.049,0.12,-1.12,54.92,0,-6,-5
-0.002,-0.019,0.998,0.065,0.032,-0.034,0.12,-1.12,54.92,0,-6,-6
-0.001,-0.02,0.999,-0.013,-0.043,-0.034,0.12,-1.12,54.92,0,-6,-6
-0.001,-0.022,0.999,-0.043,-0.042,0.043,0.12,-1.12,54.92,0,-7,-6
-0.004,-0.02,0.998,0.017,-0.104,0.074,0.12,-1.12,54.92,0,-7,-6
-0.002,-0.02,0.998,-0.028,-0.013,-0.095,0.12,-1.12,54.92,0,-6,-6
-0.002,-0.02,1.001,0.095,0.032,-0.003,0.12,-1.12,54.92,0,-6,-6
-0.004,-0.02,0.998,0.02,0.094,0.042,0.12,-1.12,54.92,0,-7,-6
-0.002,-0.019,0.999,-0.027,0.034,0.027,0.12,-1.11,54.92,0,-6,-6
-0.005,-0.025,0.997,0.003,-0.028,-0.003,0.12,-1.11,54.92,0,-6,-6
-0.002,-0.02,1.0,0.02,0.094,0.042,0.12,-1.11,54.92,0,-6,-6
-0.002,-0.019,0.998,0.003,0.002,-0.08,0.13,-1.11,54.92,0,-7,-6
-0.004,-0.02,0.996,-0.072,0.08,0.103,0.12,-1.11,54.92,0,-7,-6
-0.004,-0.018,1.0,0.003,-0.013,0.058,0.12,-1.11,54.92,0,-7,-6
-0.003,-0.018,1.001,0.096,0.047,0.027,0.13,-1.11,54.92,0,-7,-6
-0.0,-0.018,0.999,-0.058,0.003,-0.019,0.13,-1.11,54.92,0,-6,-6
-0.003,-0.019,0.998,-0.012,-0.013,-0.064,0.12,-1.11,54.92,0,-6,-6
-0.003,-0.022,1.0,0.02,0.109,0.057,0.12,-1.11,54.92,0,-6,-6
-0.003,-0.02,1.0,-0.012,-0.012,0.027,0.12,-1.11,54.92,1,-6,-6
-0.001,-0.019,1.0,-0.028,-0.012,0.043,0.12,-1.11,54.92,1,-6,-6
-0.004,-0.02,0.998,-0.012,0.033,-0.095,0.12,-1.11,54.92,1,-7,-6
-0.003,-0.018,0.998,-0.074,-0.027,0.012,0.12,-1.11,54.92,1,-6,-5
-0.002,-0.021,1.0,-0.013,-0.074,-0.033,0.12,-1.11,54.92,1,-6,-5
-0.002,-0.02,0.999,0.049,0.017,0.012,0.12,-1.12,54.92,0,-7,-6
-0.003,-0.02,0.998,0.079,-0.06,-0.034,0.12,-1.12,54.92,0,-6,-5
-0.003,-0.018,0.998,-0.028,-0.012,-0.003,0.12,-1.12,54.92,0,-7,-5
-0.003,-0.021,0.998,-0.028,-0.074,-0.034,0.12,-1.12,54.92,0,-6,-5
-0.0,-0.02,1.0,-0.044,-0.073,-0.034,0.12,-1.12,54.92,0,-6,-5
-0.003,-0.019,1.0,0.064,0.002,0.043,0.13,-1.12,54.92,0,-7,-6
-0.001,-0.022,1.0,0.047,-0.151,0.043,0.13,-1.12,54.92,0,-6,-5
-0.003,-0.021,0.998,-0.028,-0.013,-0.049,0.13,-1.12,54.92,0,-6,-6
-0.002,-0.023,0.998,0.002,-0.104,-0.003,0.13,-1.12,54.92,0,-7,-6
-0.002,-0.02,0.999,0.049,0.017,-0.003,0.13,-1.12,54.92,0,-7,-6
-0.003,-0.02,1.0,-0.027,0.049,-0.034,0.13,-1.12,54.92,0,-7,-6
-0.001,-0.022,1.0,0.004,0.079,-0.019,0.13,-1.12,54.92,0,-6,-6
-0.002,-0.019,1.0,-0.028,-0.028,-0.049,0.13,-1.12,54.92,0,-6,-6
-0.0,-0.019,1.001,0.004,0.033,0.042,0.12,-1.12,54.92,0,-6,-5
-0.002,-0.021,0.998,0.081,0.062,0.012,0.12,-1.12,54.92,0,-7,-6
-0.001,-0.021,1.0,-0.015,-0.057,-0.002,0.13,-1.12,54.92,1,-7,-6
-0.003,-0.02,1.001,0.046,-0.027,0.028,0.13,-1.12,54.92,0,-7,-6
-0.002,-0.021,0.999,0.046,-0.073,-0.002,0.13,-1.12,54.92,0,-7,-5
-0.003,-0.022,1.001,0.016,-0.011,0.028,0.13,-1.12,54.92,0,-6,-6
-0.001,-0.017,1.001,0.016,0.004,-0.002,0.13,-1.12,54.92,0,-6,-6
-0.002,-0.017,1.001,0.016,-0.042,-0.002,0.13,-1.12,54.92,1,-6,-5
-0.001,-0.02,0.999,0.046,-0.073,0.059,0.13,-1.12,54.92,1,-6,-6
-0.002,-0.019,0.998,0.078,0.033,-0.048,0.13,-1.12,54.92,1,-7,-6
-0.001,-0.018,1.001,-0.014,0.05,0.013,0.13,-1.12,54.92,1,-6,-6
-0.003,-0.021,0.999,-0.044,0.051,0.013,0.13,-1.12,54.92,0,-6,-6
-0.004,-0.022,0.997,-0.029,0.02,-0.018,0.13,-1.13,54.92,0,-6,-6
-0.001,-0.017,0.999,-0.061,-0.025,0.028,0.13,-1.13,54.92,0,-7,-5
-0.001,-0.021,1.0,0.016,-0.027,-0.002,0.13,-1.13,54.92,0,-7,-5
-0.001,-0.021,1.0,0.048,0.065,0.043,0.13,-1.13,54.92,0,-7,-6
-0.002,-0.019,1.0,0.124,0.048,-0.079,0.13,-1.13,54.92,0,-7,-6
-0.002,-0.018,1.002,0.046,-0.058,-0.048,0.13,-1.13,54.92,0,-7,-6
-0.003,-0.021,0.997,-0.001,-0.149,-0.032,0.13,-1.13,54.92,0,-7,-6
-0.002,-0.018,0.999,-0.028,0.111,-0.003,0.13,-1.12,54.92,0,-7,-6
-0.002,-0.017,0.997,-0.076,-0.056,-0.002,0.13,-1.13,54.92,0,-7,-6
-0.003,-0.019,1.0,-0.043,0.096,-0.033,0.13,-1.13,54.92,0,-6,-6
-0.002,-0.019,0.998,0.047,0.018,-0.079,0.13,-1.13,54.92,0,-7,-6
0.0,-0.02,1.001,0.001,-0.027,-0.002,0.13,-1.13,54.92,1,-7,-5
-0.001,-0.02,1.002,0.061,-0.073,0.013,0.13,-1.13,54.92,1,-7,-5
-0.004,-0.02,0.999,0.045,-0.119,0.044,0.13,-1.13,54.92,1,-6,-5
-0.001,-0.018,1.001,-0.044,0.05,-0.018,0.13,-1.13,54.92,0,-6,-6
-0.004,-0.022,0.999,-0.062,-0.132,0.059,0.13,-1.13,54.92,0,-7,-6
-0.003,-0.019,0.998,-0.015,-0.011,-0.079,0.13,-1.13,54.92,0,-6,-6
-0.001,-0.019,1.0,-0.031,-0.057,0.013,0.13,-1.12,54.92,1,-7,-6
-0.0,-0.02,0.998,-0.045,0.004,-0.079,0.13,-1.12,54.92,0,-7,-6
-0.001,-0.018,0.998,0.046,-0.027,0.013,0.13,-1.12,54.92,0,-7,-6
-0.003,-0.019,1.003,-0.014,0.035,0.028,0.13,-1.12,54.92,0,-6,-6
-0.003,-0.022,1.0,0.076,-0.058,0.029,0.13,-1.12,54.92,0,-6,-6
-0.001,-0.02,1.0,-0.061,-0.041,-0.079,0.13,-1.12,54.92,0,-7,-6
-0.001,-0.022,0.998,0.002,0.065,0.013,0.13,-1.12,54.92,0,-7,-6
-0.003,-0.02,1.0,0.0,-0.026,0.059,0.13,-1.12,54.92,1,-7,-6
-0.005,-0.02,0.999,-0.104,0.098,0.058,0.13,-1.12,54.92,1,-7,-6
-0.003,-0.022,0.997,-0.029,0.066,0.013,0.13,-1.13,54.92,0,-7,-5
-0.004,-0.019,0.999,0.032,0.034,0.043,0.13,-1.13,54.92,0,-6,-6
-0.0,-0.02,0.997,-0.076,-0.056,-0.048,0.13,-1.12,54.92,1,-7,-5
-0.001,-0.021,0.997,0.048,0.095,0.043,0.13,-1.12,54.92,1,-7,-6
-0.002,-0.021,0.999,0.015,-0.073,-0.017,0.13,-1.12,54.92,0,-7,-6
-0.001,-0.023,1.0,-0.075,0.005,0.059,0.13,-1.12,54.92,0,-6,-6
-0.003,-0.021,0.998,-0.014,0.004,-0.063,0.13,-1.12,54.92,0,-7,-6
-0.003,-0.019,1.0,-0.029,0.02,-0.018,0.13,-1.12,54.92,0,-6,-5
-0.001,-0.019,0.998,-0.044,0.05,-0.033,0.13,-1.12,54.92,0,-6,-6
-0.001,-0.02,0.999,0.032,0.05,0.059,0.13,-1.12,54.92,1,-7,-6
-0.002,-0.019,0.998,-0.029,0.02,0.028,0.13,-1.12,54.92,1,-6,-5
-0.003,-0.018,0.999,0.03,-0.073,0.013,0.13,-1.12,54.92,0,-6,-6
-0.001,-0.018,1.0,0.031,-0.058,-0.033,0.13,-1.13,54.92,1,-7,-6
-0.001,-0.02,0.998,-0.045,-0.026,-0.017,0.13,-1.13,54.92,0,-6,-6
-0.003,-0.019,0.999,-0.045,-0.026,-0.033,0.13,-1.13,54.92,0,-7,-6
-0.003,-0.019,0.998,-0.031,-0.087,0.029,0.13,-1.13,54.92,0,-7,-6
-0.003,-0.019,0.998,0.015,-0.103,-0.063,0.13,-1.13,54.92,0,-6,-5
0.001,-0.021,0.999,0.03,-0.073,0.013,0.13,-1.13,54.92,0,-6,-6
-0.004,-0.018,1.0,0.002,0.096,0.028,0.13,-1.13,54.92,0,-7,-6
-0.002,-0.019,1.0,0.0,-0.041,0.105,0.13,-1.13,54.92,0,-7,-6
-0.001,-0.018,0.998,0.047,0.003,-0.033,0.13,-1.13,54.92,0,-7,-6
-0.004,-0.021,0.998,-0.029,0.02,-0.048,0.13,-1.13,54.92,0,-7,-6
-0.002,-0.019,1.0,0.002,0.05,0.013,0.13,-1.13,54.92,0,-6,-6
-0.004,-0.022,0.998,0.001,-0.027,-0.017,0.13,-1.13,54.92,0,-6,-6
-0.001,-0.018,1.0,-0.06,0.02,-0.002,0.13,-1.14,54.92,0,-7,-6
-0.001,-0.019,1.0,0.095,0.14,0.074,0.13,-1.13,54.92,0,-7,-6
-0.001,-0.018,0.997,0.031,-0.012,-0.017,0.13,-1.13,54.92,0,-6,-6
-0.002,-0.017,0.998,0.077,-0.028,-0.079,0.13,-1.13,54.92,0,-7,-6
-0.004,-0.02,1.001,-0.031,-0.087,-0.017,0.13,-1.13,54.92,0,-6,-5
-0.003,-0.021,0.995,-0.016,-0.087,-0.017,0.13,-1.13,54.92,0,-7,-6
-0.001,-0.02,0.999,0.016,0.019,0.074,0.13,-1.13,54.92,1,-7,-6
-0.0,-0.022,1.0,0.001,0.019,0.013,0.13,-1.13,54.92,0,-7,-6
-0.002,-0.018,0.998,-0.03,-0.041,-0.002,0.13,-1.13,54.92,0,-7,-6
-0.004,-0.019,1.002,0.123,0.017,0.028,0.13,-1.13,54.92,0,-7,-6
-0.004,-0.021,1.0,0.031,-0.027,0.013,0.13,-1.13,54.92,0,-7,-6
-0.004,-0.019,0.996,0.106,-0.105,-0.002,0.13,-1.14,54.92,1,-7,-6
-0.003,-0.016,0.999,0.014,-0.149,0.014,0.13,-1.14,54.92,0,-7,-6
-0.002,-0.02,0.998,-0.137,-0.024,0.044,0.13,-1.14,54.92,0,-7,-6
-0.005,-0.02,0.998,-0.059,0.051,-0.018,0.13,-1.14,54.92,0,-6,-6
-0.001,-0.021,1.0,-0.044,0.035,-0.033,0.13,-1.14,54.92,0,-6,-6
-0.003,-0.018,1.0,0.018,0.095,0.013,0.13,-1.14,54.92,0,-6,-6
-0.003,-0.017,1.001,0.047,-0.012,-0.002,0.13,-1.14,54.92,0,-6,-6
-0.004,-0.021,0.997,0.108,-0.013,-0.079,0.13,-1.14,54.92,0,-6,-6
-0.004,-0.019,0.998,0.092,-0.043,0.013,0.13,-1.14,54.92,1,-7,-6
-0.005,-0.016,0.998,-0.014,0.019,-0.033,0.13,-1.14,54.92,0,-6,-6
-0.004,-0.02,0.999,-0.0,-0.088,-0.017,0.13,-1.14,54.92,0,-7,-6
-0.001,-0.021,0.998,-0.06,0.005,0.028,0.13,-1.14,54.92,0,-7,-6
-0.004,-0.021,0.999,-0.03,-0.042,-0.048,0.13,-1.14,54.92,0,-6,-6
-0.001,-0.02,0.998,0.046,-0.027,-0.033,0.13,-1.14,54.92,0,-7,-5
-0.003,-0.017,1.001,0.123,-0.013,-0.048,0.13,-1.14,54.92,0,-7,-6
-0.003,-0.021,0.998,0.003,0.157,0.012,0.13,-1.14,54.92,0,-7,-6
-0.003,-0.02,1.0,0.061,-0.089,-0.032,0.13,-1.14,54.92,0,-7,-6
-0.002,-0.017,0.997,0.017,0.05,0.059,0.13,-1.14,54.92,0,-7,-6
-0.001,-0.018,0.999,-0.061,-0.026,-0.017,0.13,-1.14,54.92,0,-7,-6
-0.0,-0.019,0.999,-0.03,-0.011,-0.002,0.13,-1.14,54.92,0,-6,-6
-0.003,-0.019,0.999,-0.03,-0.026,0.028,0.13,-1.14,54.92,0,-6,-6
-0.001,-0.02,1.0,-0.015,-0.057,-0.063,0.13,-1.14,54.92,0,-6,-6
-0.004,-0.021,1.001,0.048,0.064,0.013,0.13,-1.14,54.92,0,-6,-6
-0.003,-0.019,0.998,-0.014,0.02,0.013,0.14,-1.14,54.92,0,-6,-6
-0.005,-0.021,1.0,0.017,0.019,-0.033,0.13,-1.14,54.92,1,-7,-5
-0.002,-0.019,0.998,-0.03,-0.026,-0.017,0.13,-1.14,54.92,0,-6,-6
-0.004,-0.022,0.999,-0.03,0.005,0.028,0.14,-1.14,54.92,0,-7,-6
-0.003,-0.021,0.999,-0.029,0.02,-0.002,0.14,-1.14,54.92,1,-7,-6
-0.002,-0.019,0.999,-0.059,0.081,-0.018,0.14,-1.14,54.92,0,-7,-6
-0.003,-0.02,0.999,0.015,-0.008,-0.002,0.14,-1.14,54.92,1,-7,-6
-0.004,-0.019,1.0,-0.002,-0.084,0.013,0.14,-1.14,54.92,0,-6,-6
-0.003,-0.018,1.001,0.03,0.007,0.074,0.14,-1.14,54.92,0,-6,-6
-0.002,-0.019,0.998,-0.046,0.008,-0.002,0.14,-1.13,54.92,0,-6,-5
-0.004,-0.018,0.998,-0.031,0.008,-0.002,0.14,-1.13,54.92,0,-7,-5
-0.004,-0.02,0.998,-0.063,-0.053,-0.033,0.14,-1.13,54.92,0,-6,-6
-0.002,-0.02,1.001,0.091,-0.025,0.029,0.14,-1.13,54.92,0,-6,-6
-0.002,-0.02,0.998,-0.017,-0.084,0.029,0.14,-1.13,54.92,0,-6,-5
-0.001,-0.019,1.002,-0.093,-0.037,-0.048,0.14,-1.13,54.92,0,-7,-6
-0.004,-0.021,0.998,0.077,0.098,0.043,0.14,-1.13,54.92,0,-7,-5
-0.001,-0.018,0.998,0.016,0.098,-0.018,0.14,-1.13,54.92,0,-7,-6
-0.004,-0.023,0.999,-0.017,-0.054,0.013,0.14,-1.13,54.92,1,-6,-5
-0.001,-0.02,0.999,0.001,0.13,0.074,0.14,-1.13,54.92,1,-7,-6
-0.001,-0.021,0.999,0.015,0.022,-0.063,0.14,-1.13,54.92,0,-7,-6
-0.002,-0.02,0.999,0.0,0.053,-0.002,0.14,-1.13,54.92,0,-7,-6
-0.002,-0.021,0.999,-0.002,-0.115,0.014,0.14,-1.14,54.92,0,-7,-6
-0.003,-0.019,1.0,0.001,0.083,-0.048,0.14,-1.13,54.92,0,-6,-6
-0.002,-0.018,0.998,0.028,-0.116,-0.017,0.14,-1.13,54.92,0,-7,-6
-0.004,-0.021,0.998,-0.001,-0.054,-0.002,0.14,-1.13,54.92,0,-6,-6
-0.003,-0.019,0.999,-0.031,0.038,-0.018,0.14,-1.13,54.92,0,-7,-6
-0.0,-0.02,0.999,-0.046,0.008,0.059,0.14,-1.13,54.92,1,-7,-6
-0.001,-0.016,0.999,-0.092,0.008,-0.033,0.14,-1.14,54.92,0,-7,-6
-0.002,-0.019,0.999,-0.0,0.038,0.059,0.14,-1.13,54.92,1,-7,-6
-0.004,-0.019,0.996,0.031,0.037,-0.079,0.14,-1.13,54.92,0,-7,-6
-0.001,-0.02,0.999,0.076,-0.009,-0.033,0.14,-1.13,54.92,0,-6,-6
-0.003,-0.02,0.998,0.06,-0.04,-0.078,0.14,-1.13,54.92,0,-6,-5
-0.002,-0.02,0.997,-0.016,-0.008,-0.017,0.14,-1.13,54.92,0,-6,-6
-0.004,-0.021,0.999,-0.03,0.084,0.013,0.14,-1.13,54.92,1,-7,-6
-0.001,-0.02,1.0,0.0,0.068,0.013,0.14,-1.13,54.92,0,-6,-6
-0.002,-0.018,0.998,-0.017,-0.038,0.013,0.14,-1.13,54.92,0,-7,-6
0.002,-0.019,0.997,0.061,0.006,-0.017,0.14,-1.13,54.92,0,-7,-6
-0.0,-0.02,1.0,-0.002,-0.069,-0.063,0.14,-1.13,54.92,0,-6,-5
-0.0,-0.019,1.0,0.015,0.038,0.013,0.14,-1.13,54.92,0,-7,-6
-0.005,-0.02,0.998,0.028,-0.115,0.044,0.14,-1.13,54.92,0,-6,-6
-0.003,-0.018,1.0,0.015,0.038,0.059,0.13,-1.13,54.92,1,-7,-5
